image_id,duplicate_of,dominant_clr,saturation,sat_level,brightness,brightness_level,Adults,Children
3074908376110940.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3075277792790487.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3076944182578371.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3077625099180382.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3077682149161218.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
307839631255439.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
308144554557047.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3082097152012629.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
308414731229852.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3084869951769458.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3085930441663861.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
308692154525904.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3086929964967906.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
308928481003689.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
309120241013687.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3091863211025607.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3092891474300462.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
309375520973855.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
309427997855778.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
309470501122475.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3095122304097048.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3098356393817241.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
310037744262529.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
310336354321956.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3106815232935275.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3105899606362424.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3108090542769095.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3108490152765375.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
310880464283255.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
310938594131476.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
310952057479811.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3110156772605371.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3110363635919185.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
311045580922885.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
311142860889689.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
311168264361359.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3113255575663217.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3113653648911774.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
311404990859957.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
311411840715496.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3123165254569446.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3124475171107097.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3127682584143429.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
312821064090521.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
313063517416604.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
313270570721134.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3136587983328848.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3136588109946462.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3138443483097759.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3140011596279145.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3141474252765524.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3142528376016571.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
314291033760161.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3146409602314031.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3146434135592491.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
314724950548138.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
314726510535503.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
314823253862882.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
314934623888076.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3150856635037898.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3151182788496497.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3151660405067577.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
315193147153670.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
315246993744044.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3152950228281133.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
315316620510716.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3156753591223501.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
315760440450110.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
315884810405660.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3160089854272986.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
316067866901781.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3161432034114117.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3163921860554272.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
316771027024239.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
317302350262761.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3173988779501657.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3177767305789180.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3177912639151005.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
317942420217814.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3180221425546211.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
318040716714767.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
318079540200448.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
318189730230050.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3188785428071440.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3189094311310270.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3190799391138274.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
319256630209122.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
319271506698606.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3193684910901064.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
319387136605132.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
319474143308387.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3196092757338118.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
319692746732796.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
319860393363223.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
320075673488597.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3201640463448947.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
320363123271602.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
320416473295512.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
320541443276217.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3205643399664173.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3209723985974862.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
321488723163164.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
321593566538940.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
322123566588375.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
322439743086845.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3227296594223821.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
322968729832252.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
323064543155046.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
323346029647531.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
323687939633607.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
323706986300442.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
323791156298380.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
323825632868609.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
323857569657249.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
323880249589746.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
324308146263283.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
324379122886906.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3245230855764161.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
324720129321087.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3252137805007952.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3252533361737353.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
325832072695313.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
326050482702812.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
326205146055309.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3263365153890725.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
326396156050540.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
326557639289395.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
326724552656332.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
327189425695232.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3272863556281773.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
327299819013533.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
327712408955313.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3277311239206544.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
327774089174936.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
328336089167674.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
328425369175453.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
328859908854838.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
328942749001854.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
329219138829064.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
329153442546794.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
329489825508262.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
329514178889950.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
329523562368656.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
329675265432847.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
329744895820737.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
330187882010045.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
330198042099165.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
330622522245684.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
330851325273104.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
330998242362044.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
331011542215251.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
331046615547439.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
331330878592724.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
331693525455290.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
331799318529722.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
331835275218096.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
331892905157502.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
332166685127771.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
332439012029662.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3324532754499786.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
332510428454029.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
333043781727146.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
333055958380393.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3333725126913803.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
333443241791356.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
333613514969641.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
333742961670009.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
333923874957381.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
334001694894311.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
3340593382827177.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
334015645245171.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
334466138549956.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
334700621524819.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
334801158511529.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
334957225120535.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
335161121798930.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
335342384758528.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
335556031481922.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
336051928090286.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
336538221642529.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
336784208008718.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
336842667914422.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
337985657772711.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
338314614489207.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
338338714801297.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
338598181036881.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
338650684570152.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
338779298248069.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
338943204306391.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
339266221004754.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
339712517661628.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
339813281019482.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
339917914395677.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
339922160855395.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
340113367928116.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
340117024226596.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
340151641260469.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
340272094402450.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
340553184576686.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
340591047894816.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
340682870826381.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
340753281243903.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
340961107459320.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
341345570837807.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
342380740773779.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
342539897716315.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
342723680999650.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
342729664355529.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
343025744306874.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
343274544300452.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
343391787171011.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
343414494162997.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
343512104284578.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
343739254262944.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
344310357156715.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
344447370533473.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
344439217270396.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
344567837500606.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
344746667141154.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
345052123785106.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
345289047406946.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
345361110736211.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
345385017078854.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
345402514099604.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
345454710463876.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
346259266852677.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
347172473918073.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
347221756873773.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
347251070101198.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
347580897207046.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
347823120506555.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
348250776749671.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
348317940456378.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
348403086828049.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
348567953358951.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
348569663663142.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
349953593212772.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
350013296637159.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
350199039967434.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
350629353560470.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
351010716395078.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
351017969829330.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
351247526492623.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
351326533131830.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
351522289770438.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
351577343059389.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
351582903140951.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
351753303455852.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
352454106344318.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
352590033002281.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
353040239968738.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
353049962921862.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
353234099973928.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
353294673225366.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
353520589577264.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
353794053241680.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
354076019443912.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
354309959379135.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
354519889452166.jpeg,1002228293726523.jpeg,"(7, 98, 168)",213,High,178,Medium,0,0
